Channel,Energy (keV),Counts
5271,2130.459335,0
5272,2130.86295,0
5273,2131.266565,0
5274,2131.67018,0
5275,2132.073795,0
5276,2132.47741,0
5277,2132.881025,0
5278,2133.28464,0
5279,2133.688255,0
5280,2134.09187,0
5281,2134.495485,0
5282,2134.8991,0
5283,2135.302715,0
5284,2135.70633,0
5285,2136.109945,0
5286,2136.51356,1
5287,2136.917175,0
5288,2137.32079,0
5289,2137.724405,0
5290,2138.12802,0
5291,2138.531635,0
5292,2138.93525,0
5293,2139.338865,0
5294,2139.74248,0
5295,2140.146095,0
5296,2140.54971,0
5297,2140.953325,0
5298,2141.35694,0
5299,2141.760555,0
5300,2142.16417,0
5301,2142.567785,0
5302,2142.9714,1
5303,2143.375015,0
5304,2143.77863,1
5305,2144.182245,0
5306,2144.58586,0
5307,2144.989475,0
5308,2145.39309,0
5309,2145.796705,1
5310,2146.20032,0
5311,2146.603935,0
5312,2147.00755,0
5313,2147.411165,0
5314,2147.81478,0
5315,2148.218395,0
5316,2148.62201,0
5317,2149.025625,0
5318,2149.42924,0
5319,2149.832855,0
5320,2150.23647,0
5321,2150.640085,0
5322,2151.0437,1
5323,2151.447315,0
5324,2151.85093,0
5325,2152.254545,0
5326,2152.65816,0
5327,2153.061775,0
5328,2153.46539,0
5329,2153.869005,0
5330,2154.27262,0
5331,2154.676235,0
5332,2155.07985,0
5333,2155.483465,1
5334,2155.88708,0
5335,2156.290695,0
5336,2156.69431,0
5337,2157.097925,0
5338,2157.50154,0
5339,2157.905155,0
5340,2158.30877,0
5341,2158.712385,0
5342,2159.116,0
5343,2159.519615,0
5344,2159.92323,0
5345,2160.326845,0
5346,2160.73046,0
5347,2161.134075,0
5348,2161.53769,0
5349,2161.941305,0
5350,2162.34492,0
5351,2162.748535,0
5352,2163.15215,0
5353,2163.555765,0
5354,2163.95938,0
5355,2164.362995,1
5356,2164.76661,1
5357,2165.170225,0
5358,2165.57384,0
5359,2165.977455,0
5360,2166.38107,0
5361,2166.784685,0
5362,2167.1883,0
5363,2167.591915,0
5364,2167.99553,0
5365,2168.399145,0
5366,2168.80276,0
5367,2169.206375,0
5368,2169.60999,0
5369,2170.013605,0
5370,2170.41722,0
5371,2170.820835,1
5372,2171.22445,0
5373,2171.628065,0
5374,2172.03168,0
5375,2172.435295,0
5376,2172.83891,0
5377,2173.242525,0
5378,2173.64614,0
5379,2174.049755,0
5380,2174.45337,0
5381,2174.856985,0
5382,2175.2606,0
5383,2175.664215,0
5384,2176.06783,0
5385,2176.471445,0
5386,2176.87506,0
5387,2177.278675,1
5388,2177.68229,0
5389,2178.085905,0
5390,2178.48952,0
5391,2178.893135,0
5392,2179.29675,0
5393,2179.700365,0
5394,2180.10398,1
5395,2180.507595,0
5396,2180.91121,0
5397,2181.314825,0
5398,2181.71844,0
5399,2182.122055,0
5400,2182.52567,0
5401,2182.929285,0
5402,2183.3329,0
5403,2183.736515,0
5404,2184.14013,0
5405,2184.543745,0
5406,2184.94736,0
5407,2185.350975,0
5408,2185.75459,0
5409,2186.158205,0
5410,2186.56182,0
5411,2186.965435,0
5412,2187.36905,0
5413,2187.772665,0
5414,2188.17628,0
5415,2188.579895,0
5416,2188.98351,0
5417,2189.387125,0
5418,2189.79074,0
5419,2190.194355,0
5420,2190.59797,0
5421,2191.001585,0
5422,2191.4052,0
5423,2191.808815,0
5424,2192.21243,0
5425,2192.616045,0
5426,2193.01966,0
5427,2193.423275,1
5428,2193.82689,0
5429,2194.230505,0
5430,2194.63412,0
5431,2195.037735,0
5432,2195.44135,0
5433,2195.844965,0
5434,2196.24858,0
5435,2196.652195,0
5436,2197.05581,0
5437,2197.459425,0
5438,2197.86304,0
5439,2198.266655,1
5440,2198.67027,0
5441,2199.073885,0
5442,2199.4775,1
5443,2199.881115,0
5444,2200.28473,0
5445,2200.688345,0
5446,2201.09196,0
5447,2201.495575,0
5448,2201.89919,0
5449,2202.302805,0
5450,2202.70642,0
5451,2203.110035,0
5452,2203.51365,0
5453,2203.917265,0
5454,2204.32088,0
5455,2204.724495,0
5456,2205.12811,0
5457,2205.531725,0
5458,2205.93534,0
5459,2206.338955,0
5460,2206.74257,0
5461,2207.146185,1
5462,2207.5498,0
5463,2207.953415,1
5464,2208.35703,0
5465,2208.760645,0
5466,2209.16426,0
5467,2209.567875,0
5468,2209.97149,0
5469,2210.375105,1
5470,2210.77872,0
5471,2211.182335,0
5472,2211.58595,0
5473,2211.989565,0
5474,2212.39318,0
5475,2212.796795,0
5476,2213.20041,0
5477,2213.604025,0
5478,2214.00764,0
5479,2214.411255,0
5480,2214.81487,0
5481,2215.218485,0
5482,2215.6221,0
5483,2216.025715,0
5484,2216.42933,0
5485,2216.832945,0
5486,2217.23656,0
5487,2217.640175,0
5488,2218.04379,0
5489,2218.447405,0
5490,2218.85102,0
5491,2219.254635,0
5492,2219.65825,0
5493,2220.061865,0
5494,2220.46548,0
5495,2220.869095,0
5496,2221.27271,0
5497,2221.676325,1
5498,2222.07994,0
5499,2222.483555,0
5500,2222.88717,0
5501,2223.290785,0
5502,2223.6944,0
5503,2224.098015,0
5504,2224.50163,1
5505,2224.905245,0
5506,2225.30886,0
5507,2225.712475,0
5508,2226.11609,0
5509,2226.519705,0
5510,2226.92332,0
5511,2227.326935,0
5512,2227.73055,0
5513,2228.134165,0
5514,2228.53778,0
5515,2228.941395,0
5516,2229.34501,0
5517,2229.748625,0
5518,2230.15224,0
5519,2230.555855,0
5520,2230.95947,0
5521,2231.363085,0
5522,2231.7667,0
5523,2232.170315,0
5524,2232.57393,0
5525,2232.977545,0
5526,2233.38116,0
5527,2233.784775,0
5528,2234.18839,2
5529,2234.592005,0
5530,2234.99562,1
5531,2235.399235,0
5532,2235.80285,0
5533,2236.206465,0
5534,2236.61008,0
5535,2237.013695,0
5536,2237.41731,0
5537,2237.820925,0
5538,2238.22454,0
5539,2238.628155,0
5540,2239.03177,0
5541,2239.435385,1
5542,2239.839,0
5543,2240.242615,0
5544,2240.64623,0
5545,2241.049845,0
5546,2241.45346,0
5547,2241.857075,0
5548,2242.26069,0
5549,2242.664305,0
5550,2243.06792,0
5551,2243.471535,0
5552,2243.87515,0
5553,2244.278765,1
5554,2244.68238,1
5555,2245.085995,0
5556,2245.48961,0
5557,2245.893225,0
5558,2246.29684,0
5559,2246.700455,0
5560,2247.10407,0
5561,2247.507685,0
5562,2247.9113,0
5563,2248.314915,0
5564,2248.71853,0
5565,2249.122145,0
5566,2249.52576,0
5567,2249.929375,0
5568,2250.33299,0
5569,2250.736605,0
5570,2251.14022,0
5571,2251.543835,0
5572,2251.94745,0
5573,2252.351065,0
5574,2252.75468,0
5575,2253.158295,0
5576,2253.56191,0
5577,2253.965525,1
5578,2254.36914,0
5579,2254.772755,0
5580,2255.17637,0
5581,2255.579985,0
5582,2255.9836,0
5583,2256.387215,0
5584,2256.79083,0
5585,2257.194445,0
5586,2257.59806,0
5587,2258.001675,0
5588,2258.40529,0
5589,2258.808905,0
5590,2259.21252,1
5591,2259.616135,1
5592,2260.01975,0
5593,2260.423365,0
5594,2260.82698,0
5595,2261.230595,0
5596,2261.63421,0
5597,2262.037825,0
5598,2262.44144,0
5599,2262.845055,1
5600,2263.24867,0
5601,2263.652285,0
5602,2264.0559,0
5603,2264.459515,0
5604,2264.86313,0
5605,2265.266745,1
5606,2265.67036,0
5607,2266.073975,0
5608,2266.47759,0
5609,2266.881205,0
5610,2267.28482,0
5611,2267.688435,0
5612,2268.09205,0
5613,2268.495665,1
5614,2268.89928,0
5615,2269.302895,0
5616,2269.70651,0
5617,2270.110125,0
5618,2270.51374,0
5619,2270.917355,0
5620,2271.32097,0
5621,2271.724585,0
5622,2272.1282,0
5623,2272.531815,1
5624,2272.93543,0
5625,2273.339045,0
5626,2273.74266,0
5627,2274.146275,0
5628,2274.54989,0
5629,2274.953505,0
5630,2275.35712,0
5631,2275.760735,0
5632,2276.16435,0
5633,2276.567965,0
5634,2276.97158,0
5635,2277.375195,0
5636,2277.77881,0
5637,2278.182425,0
5638,2278.58604,0
5639,2278.989655,0
5640,2279.39327,0
5641,2279.796885,0
5642,2280.2005,1
5643,2280.604115,0
5644,2281.00773,0
5645,2281.411345,0
5646,2281.81496,0
5647,2282.218575,0
5648,2282.62219,0
5649,2283.025805,0
5650,2283.42942,0
5651,2283.833035,0
5652,2284.23665,0
5653,2284.640265,0
5654,2285.04388,0
5655,2285.447495,0
5656,2285.85111,0
5657,2286.254725,0
5658,2286.65834,0
5659,2287.061955,0
5660,2287.46557,0
5661,2287.869185,1
5662,2288.2728,0
5663,2288.676415,0
5664,2289.08003,0
5665,2289.483645,0
5666,2289.88726,0
5667,2290.290875,0
5668,2290.69449,0
5669,2291.098105,0
5670,2291.50172,0
5671,2291.905335,0
5672,2292.30895,0
5673,2292.712565,0
5674,2293.11618,0
5675,2293.519795,0
5676,2293.92341,0
5677,2294.327025,0
5678,2294.73064,0
5679,2295.134255,0
5680,2295.53787,0
5681,2295.941485,0
5682,2296.3451,0
5683,2296.748715,0
5684,2297.15233,1
5685,2297.555945,0
5686,2297.95956,0
5687,2298.363175,0
5688,2298.76679,0
5689,2299.170405,0
5690,2299.57402,0
5691,2299.977635,0
5692,2300.38125,0
5693,2300.784865,0
5694,2301.18848,0
5695,2301.592095,0
5696,2301.99571,0
5697,2302.399325,0
5698,2302.80294,0
5699,2303.206555,0
5700,2303.61017,0
5701,2304.013785,0
5702,2304.4174,0
5703,2304.821015,0
5704,2305.22463,0
5705,2305.628245,0
5706,2306.03186,0
5707,2306.435475,0
5708,2306.83909,0
5709,2307.242705,0
5710,2307.64632,0
5711,2308.049935,0
5712,2308.45355,0
5713,2308.857165,0
5714,2309.26078,0
5715,2309.664395,0
5716,2310.06801,0
5717,2310.471625,0
5718,2310.87524,0
5719,2311.278855,0
5720,2311.68247,0
5721,2312.086085,0
5722,2312.4897,0
5723,2312.893315,1
5724,2313.29693,0
5725,2313.700545,0
5726,2314.10416,2
5727,2314.507775,0
5728,2314.91139,0
5729,2315.315005,0
5730,2315.71862,0
5731,2316.122235,0
5732,2316.52585,0
5733,2316.929465,0
5734,2317.33308,1
5735,2317.736695,0
5736,2318.14031,0
5737,2318.543925,0
5738,2318.94754,0
5739,2319.351155,0
5740,2319.75477,0
5741,2320.158385,0
5742,2320.562,0
5743,2320.965615,0
5744,2321.36923,0
5745,2321.772845,0
5746,2322.17646,0
5747,2322.580075,0
5748,2322.98369,0
5749,2323.387305,0
5750,2323.79092,0
5751,2324.194535,0
5752,2324.59815,0
5753,2325.001765,0
5754,2325.40538,0
5755,2325.808995,0
5756,2326.21261,0
5757,2326.616225,1
5758,2327.01984,0
5759,2327.423455,0
5760,2327.82707,0
5761,2328.230685,0
5762,2328.6343,0
5763,2329.037915,0
5764,2329.44153,0
5765,2329.845145,0
5766,2330.24876,0
5767,2330.652375,0
5768,2331.05599,0
5769,2331.459605,0
5770,2331.86322,0
5771,2332.266835,0
5772,2332.67045,0
5773,2333.074065,0
5774,2333.47768,0
5775,2333.881295,0
5776,2334.28491,0
5777,2334.688525,0
5778,2335.09214,0
5779,2335.495755,0
5780,2335.89937,0
5781,2336.302985,0
5782,2336.7066,0
5783,2337.110215,0
5784,2337.51383,0
5785,2337.917445,0
5786,2338.32106,0
5787,2338.724675,0
5788,2339.12829,0
5789,2339.531905,0
5790,2339.93552,0
5791,2340.339135,0
5792,2340.74275,0
5793,2341.146365,0
5794,2341.54998,0
5795,2341.953595,0
5796,2342.35721,1
5797,2342.760825,0
5798,2343.16444,1
5799,2343.568055,0
5800,2343.97167,0
5801,2344.375285,0
5802,2344.7789,0
5803,2345.182515,0
5804,2345.58613,0
5805,2345.989745,0
5806,2346.39336,0
5807,2346.796975,0
5808,2347.20059,0
5809,2347.604205,0
5810,2348.00782,0
5811,2348.411435,0
5812,2348.81505,0
5813,2349.218665,0
5814,2349.62228,0
5815,2350.025895,0
5816,2350.42951,0
5817,2350.833125,0
5818,2351.23674,0
5819,2351.640355,0
5820,2352.04397,0
5821,2352.447585,0
5822,2352.8512,0
5823,2353.254815,0
5824,2353.65843,0
5825,2354.062045,0
5826,2354.46566,0
5827,2354.869275,0
5828,2355.27289,0
5829,2355.676505,0
5830,2356.08012,0
5831,2356.483735,0
5832,2356.88735,0
5833,2357.290965,0
5834,2357.69458,0
5835,2358.098195,0
5836,2358.50181,0
5837,2358.905425,0
5838,2359.30904,0
5839,2359.712655,0
5840,2360.11627,0
5841,2360.519885,0
5842,2360.9235,0
5843,2361.327115,0
5844,2361.73073,1
5845,2362.134345,0
5846,2362.53796,0
5847,2362.941575,0
5848,2363.34519,0
5849,2363.748805,0
5850,2364.15242,0
5851,2364.556035,0
5852,2364.95965,0
5853,2365.363265,0
5854,2365.76688,0
5855,2366.170495,0
5856,2366.57411,0
5857,2366.977725,0
5858,2367.38134,0
5859,2367.784955,0
5860,2368.18857,0
5861,2368.592185,0
5862,2368.9958,0
5863,2369.399415,0
5864,2369.80303,0
5865,2370.206645,0
5866,2370.61026,0
5867,2371.013875,1
5868,2371.41749,0
5869,2371.821105,0
5870,2372.22472,0
5871,2372.628335,0
5872,2373.03195,0
5873,2373.435565,0
5874,2373.83918,0
5875,2374.242795,0
5876,2374.64641,0
5877,2375.050025,0
5878,2375.45364,0
5879,2375.857255,0
5880,2376.26087,0
5881,2376.664485,0
5882,2377.0681,0
5883,2377.471715,0
5884,2377.87533,0
5885,2378.278945,0
5886,2378.68256,0
5887,2379.086175,0
5888,2379.48979,0
5889,2379.893405,0
5890,2380.29702,0
5891,2380.700635,0
5892,2381.10425,0
5893,2381.507865,1
5894,2381.91148,0
5895,2382.315095,1
5896,2382.71871,0
5897,2383.122325,1
5898,2383.52594,0
5899,2383.929555,0
5900,2384.33317,0
5901,2384.736785,0
5902,2385.1404,0
5903,2385.544015,0
5904,2385.94763,0
5905,2386.351245,1
5906,2386.75486,0
5907,2387.158475,0
5908,2387.56209,0
5909,2387.965705,0
5910,2388.36932,0
5911,2388.772935,0
5912,2389.17655,0
5913,2389.580165,0
5914,2389.98378,0
5915,2390.387395,0
5916,2390.79101,0
5917,2391.194625,0
5918,2391.59824,0
5919,2392.001855,0
5920,2392.40547,0
5921,2392.809085,0
5922,2393.2127,0
5923,2393.616315,0
5924,2394.01993,0
5925,2394.423545,0
5926,2394.82716,0
5927,2395.230775,0
5928,2395.63439,0
5929,2396.038005,1
5930,2396.44162,0
5931,2396.845235,0
5932,2397.24885,0
5933,2397.652465,0
5934,2398.05608,0
5935,2398.459695,0
5936,2398.86331,0
5937,2399.266925,0
5938,2399.67054,0
5939,2400.074155,0
5940,2400.47777,0
5941,2400.881385,0
5942,2401.285,0
5943,2401.688615,0
5944,2402.09223,0
5945,2402.495845,0
5946,2402.89946,0
5947,2403.303075,0
5948,2403.70669,0
5949,2404.110305,1
5950,2404.51392,0
5951,2404.917535,0
5952,2405.32115,0
5953,2405.724765,0
5954,2406.12838,0
5955,2406.531995,0
5956,2406.93561,0
5957,2407.339225,0
5958,2407.74284,0
5959,2408.146455,0
5960,2408.55007,0
5961,2408.953685,0
5962,2409.3573,0
5963,2409.760915,0
5964,2410.16453,0
5965,2410.568145,0
5966,2410.97176,0
5967,2411.375375,0
5968,2411.77899,0
5969,2412.182605,0
5970,2412.58622,0
5971,2412.989835,0
5972,2413.39345,0
5973,2413.797065,0
5974,2414.20068,0
5975,2414.604295,0
5976,2415.00791,0
5977,2415.411525,0
5978,2415.81514,0
5979,2416.218755,0
5980,2416.62237,0
5981,2417.025985,0
5982,2417.4296,0
5983,2417.833215,0
5984,2418.23683,0
5985,2418.640445,0
5986,2419.04406,0
5987,2419.447675,0
5988,2419.85129,0
5989,2420.254905,0
5990,2420.65852,0
5991,2421.062135,0
5992,2421.46575,0
5993,2421.869365,0
5994,2422.27298,0
5995,2422.676595,0
5996,2423.08021,0
5997,2423.483825,0
5998,2423.88744,1
5999,2424.291055,0
6000,2424.69467,0
6001,2425.098285,0
6002,2425.5019,0
6003,2425.905515,0
6004,2426.30913,0
6005,2426.712745,0
6006,2427.11636,0
6007,2427.519975,0
6008,2427.92359,0
6009,2428.327205,0
6010,2428.73082,0
6011,2429.134435,0
6012,2429.53805,0
6013,2429.941665,0
6014,2430.34528,0
6015,2430.748895,0
6016,2431.15251,0
6017,2431.556125,0
6018,2431.95974,0
6019,2432.363355,0
6020,2432.76697,0
6021,2433.170585,0
6022,2433.5742,0
6023,2433.977815,0
6024,2434.38143,0
6025,2434.785045,0
6026,2435.18866,0
6027,2435.592275,0
6028,2435.99589,0
6029,2436.399505,0
6030,2436.80312,0
6031,2437.206735,0
6032,2437.61035,0
6033,2438.013965,0
6034,2438.41758,0
6035,2438.821195,0
6036,2439.22481,0
6037,2439.628425,0
6038,2440.03204,0
6039,2440.435655,0
6040,2440.83927,0
6041,2441.242885,0
6042,2441.6465,0
6043,2442.050115,0
6044,2442.45373,0
6045,2442.857345,0
6046,2443.26096,0
6047,2443.664575,0
6048,2444.06819,0
6049,2444.471805,0
6050,2444.87542,0
6051,2445.279035,0
6052,2445.68265,0
6053,2446.086265,0
6054,2446.48988,0
6055,2446.893495,0
6056,2447.29711,0
6057,2447.700725,0
6058,2448.10434,0
6059,2448.507955,0
6060,2448.91157,0
6061,2449.315185,0
6062,2449.7188,0
6063,2450.122415,0
6064,2450.52603,0
6065,2450.929645,0
6066,2451.33326,0
6067,2451.736875,0
6068,2452.14049,0
6069,2452.544105,0
6070,2452.94772,0
6071,2453.351335,0
6072,2453.75495,0
6073,2454.158565,0
6074,2454.56218,0
6075,2454.965795,0
6076,2455.36941,0
6077,2455.773025,0
6078,2456.17664,0
6079,2456.580255,0
6080,2456.98387,0
6081,2457.387485,0
6082,2457.7911,0
6083,2458.194715,0
6084,2458.59833,0
6085,2459.001945,0
6086,2459.40556,0
6087,2459.809175,0
6088,2460.21279,0
6089,2460.616405,0
6090,2461.02002,0
6091,2461.423635,0
6092,2461.82725,0
6093,2462.230865,0
6094,2462.63448,0
6095,2463.038095,0
6096,2463.44171,0
6097,2463.845325,0
6098,2464.24894,0
6099,2464.652555,0
6100,2465.05617,0
6101,2465.459785,0
6102,2465.8634,0
6103,2466.267015,0
6104,2466.67063,0
6105,2467.074245,0
6106,2467.47786,0
6107,2467.881475,0
6108,2468.28509,0
6109,2468.688705,0
6110,2469.09232,0
6111,2469.495935,0
6112,2469.89955,0
6113,2470.303165,0
6114,2470.70678,0
6115,2471.110395,0
6116,2471.51401,0
6117,2471.917625,0
6118,2472.32124,0
6119,2472.724855,1
6120,2473.12847,0
6121,2473.532085,0
6122,2473.9357,0
6123,2474.339315,0
6124,2474.74293,0
6125,2475.146545,0
6126,2475.55016,0
6127,2475.953775,0
6128,2476.35739,0
6129,2476.761005,0
6130,2477.16462,0
6131,2477.568235,0
6132,2477.97185,0
6133,2478.375465,0
6134,2478.77908,0
6135,2479.182695,0
6136,2479.58631,0
6137,2479.989925,0
6138,2480.39354,0
6139,2480.797155,0
6140,2481.20077,0
6141,2481.604385,0
6142,2482.008,0
6143,2482.411615,0
6144,2482.81523,0
6145,2483.218845,0
6146,2483.62246,0
6147,2484.026075,0
6148,2484.42969,0
6149,2484.833305,0
6150,2485.23692,0
6151,2485.640535,0
6152,2486.04415,0
6153,2486.447765,0
6154,2486.85138,1
6155,2487.254995,0
6156,2487.65861,0
6157,2488.062225,0
6158,2488.46584,0
6159,2488.869455,0
6160,2489.27307,0
6161,2489.676685,0
6162,2490.0803,0
6163,2490.483915,0
6164,2490.88753,0
6165,2491.291145,0
6166,2491.69476,0
6167,2492.098375,0
6168,2492.50199,0
6169,2492.905605,1
6170,2493.30922,0
6171,2493.712835,0
6172,2494.11645,0
6173,2494.520065,0
6174,2494.92368,0
6175,2495.327295,0
6176,2495.73091,0
6177,2496.134525,0
6178,2496.53814,0
6179,2496.941755,0
6180,2497.34537,0
6181,2497.748985,0
6182,2498.1526,0
6183,2498.556215,0
6184,2498.95983,0
6185,2499.363445,0
6186,2499.76706,0
6187,2500.170675,0
6188,2500.57429,0
6189,2500.977905,0
6190,2501.38152,0
6191,2501.785135,0
6192,2502.18875,1
6193,2502.592365,0
6194,2502.99598,0
6195,2503.399595,0
6196,2503.80321,0
6197,2504.206825,0
6198,2504.61044,0
6199,2505.014055,0
6200,2505.41767,0
6201,2505.821285,0
6202,2506.2249,0
6203,2506.628515,0
6204,2507.03213,0
6205,2507.435745,0
6206,2507.83936,0
6207,2508.242975,0
6208,2508.64659,0
6209,2509.050205,0
6210,2509.45382,0
6211,2509.857435,0
6212,2510.26105,0
6213,2510.664665,1
6214,2511.06828,0
6215,2511.471895,0
6216,2511.87551,1
6217,2512.279125,0
6218,2512.68274,0
6219,2513.086355,0
6220,2513.48997,0
6221,2513.893585,0
6222,2514.2972,0
6223,2514.700815,0
6224,2515.10443,0
6225,2515.508045,0
6226,2515.91166,0
6227,2516.315275,0
6228,2516.71889,0
6229,2517.122505,0
6230,2517.52612,0
6231,2517.929735,0
6232,2518.33335,0
6233,2518.736965,0
6234,2519.14058,0
6235,2519.544195,0
6236,2519.94781,0
6237,2520.351425,0
6238,2520.75504,0
6239,2521.158655,0
6240,2521.56227,0
6241,2521.965885,0
6242,2522.3695,0
6243,2522.773115,0
6244,2523.17673,0
6245,2523.580345,0
6246,2523.98396,0
6247,2524.387575,0
6248,2524.79119,0
6249,2525.194805,0
6250,2525.59842,0
6251,2526.002035,0
6252,2526.40565,0
6253,2526.809265,0
6254,2527.21288,0
6255,2527.616495,0
6256,2528.02011,1
6257,2528.423725,0
6258,2528.82734,0
6259,2529.230955,0
6260,2529.63457,0
6261,2530.038185,0
6262,2530.4418,0
6263,2530.845415,0
6264,2531.24903,0
6265,2531.652645,0
6266,2532.05626,0
6267,2532.459875,0
6268,2532.86349,0
6269,2533.267105,0
6270,2533.67072,0
6271,2534.074335,0
6272,2534.47795,0
6273,2534.881565,0
6274,2535.28518,0
6275,2535.688795,0
6276,2536.09241,0
6277,2536.496025,0
6278,2536.89964,0
6279,2537.303255,0
6280,2537.70687,0
6281,2538.110485,0
6282,2538.5141,0
6283,2538.917715,0
6284,2539.32133,0
6285,2539.724945,0
6286,2540.12856,0
6287,2540.532175,0
6288,2540.93579,0
6289,2541.339405,0
6290,2541.74302,0
6291,2542.146635,0
6292,2542.55025,0
6293,2542.953865,0
6294,2543.35748,0
6295,2543.761095,0
6296,2544.16471,0
6297,2544.568325,0
6298,2544.97194,0
6299,2545.375555,0
6300,2545.77917,0
6301,2546.182785,0
6302,2546.5864,0
6303,2546.990015,0
6304,2547.39363,0
6305,2547.797245,0
6306,2548.20086,0
6307,2548.604475,0
6308,2549.00809,0
6309,2549.411705,0
6310,2549.81532,0
6311,2550.218935,0
6312,2550.62255,0
6313,2551.026165,0
6314,2551.42978,0
